line_id,paragraphID,sentence ID,topic,prompt,sentence
152,494,9,hibernation,Describe the process of hibernation,The animal is able to survive not eating or drinking without hurting itself.
153,496,1,perspiration,Describe the process of perspiration,Body temperature rises.
153,496,2,perspiration,Describe the process of perspiration,The brain tells blood vessels to dilate.
153,496,3,perspiration,Describe the process of perspiration,The sweat glands become active.
153,496,4,perspiration,Describe the process of perspiration,Moisture is released from the pores.
153,496,5,perspiration,Describe the process of perspiration,The moisture evaporates.
153,496,6,perspiration,Describe the process of perspiration,The evaporation causes cooling.
154,499,1,flashlight,Describe how a flashlight works,Batteries are put in a flashlight.
154,499,2,flashlight,Describe how a flashlight works,The flashlight is turned on.
154,499,3,flashlight,Describe how a flashlight works,Two contact strips touch one another.
154,499,4,flashlight,Describe how a flashlight works,A circuit is completed between the batteries and the lamp.
154,499,5,flashlight,Describe how a flashlight works,The lamp in the flashlight begins to glow.
154,499,6,flashlight,Describe how a flashlight works,The reflector in the flashlight directs the lamp's beam.
154,499,7,flashlight,Describe how a flashlight works,A straight beam of light is generated.
154,499,8,flashlight,Describe how a flashlight works,The flashlight is turned off.
154,499,9,flashlight,Describe how a flashlight works,The circuit is broken.
154,499,10,flashlight,Describe how a flashlight works,The beam is no longer visible.
155,502,1,car,Describe how a car works,Energy is created by burning either diesel or petrol in a combustion chamber.
155,502,2,car,Describe how a car works,The energy is transferred from the pistons moving up and down at high speeds.
155,502,3,car,Describe how a car works,This piston motion is converted to a rotary motion through the crankshaft and axle.
155,502,4,car,Describe how a car works,The axle turns the wheels.
155,502,5,car,Describe how a car works,The car moves forward.
156,503,1,car,Describe how a car works,A car is filled with gasoline (gas).
156,503,2,car,Describe how a car works,Someone turns the car on with a key.
156,503,3,car,Describe how a car works,The car's battery produces a spark (electricity).
156,503,4,car,Describe how a car works,The spark ignites the gas.
156,503,5,car,Describe how a car works,The burning gas expands when it encounters air.
156,503,6,car,Describe how a car works,The expanding air and gas pushes a piston out.
156,503,7,car,Describe how a car works,The motion of several pistons move the crankshaft.
156,503,8,car,Describe how a car works,Different parts of the car cause the motion in the crankshaft to cause the wheels to move.
156,503,9,car,Describe how a car works,The wheels and the car's body can move.
157,509,1,internal combustion engine,Describe how an internal combustion engine works,Fuel is injected into the chamber.
157,509,2,internal combustion engine,Describe how an internal combustion engine works,The piston moves upwards.
157,509,3,internal combustion engine,Describe how an internal combustion engine works,Compresses the fuel.
157,509,4,internal combustion engine,Describe how an internal combustion engine works,The fuel explodes.
157,509,5,internal combustion engine,Describe how an internal combustion engine works,Chemical energy becomes thermal energy.
157,509,6,internal combustion engine,Describe how an internal combustion engine works,The explosion pushes the piston downward.
157,509,7,internal combustion engine,Describe how an internal combustion engine works,The piston moves upwards again.
157,509,8,internal combustion engine,Describe how an internal combustion engine works,The spent fuel is ejected.
157,509,9,internal combustion engine,Describe how an internal combustion engine works,New fuel is injected.
157,509,10,internal combustion engine,Describe how an internal combustion engine works,The cycle repeats.
158,511,1,solar eclipse,How do solar eclipses occur?,The moon orbits the earth.
158,511,2,solar eclipse,How do solar eclipses occur?,The earth orbits the sun.
158,511,3,solar eclipse,How do solar eclipses occur?,The moon comes between the sun and the earth.
158,511,4,solar eclipse,How do solar eclipses occur?,The sun is totally blocked.
158,511,5,solar eclipse,How do solar eclipses occur?,A solar eclipse is occurring.
159,514,1,glaciers,How do glaciers form and move?,Snow falls in an area for a very long time.
159,514,2,glaciers,How do glaciers form and move?,The snow builds up for a very long time.
159,514,3,glaciers,How do glaciers form and move?,The snow starts to become packed very firmly.
159,514,4,glaciers,How do glaciers form and move?,The snow becomes something that's more like ice.
159,514,5,glaciers,How do glaciers form and move?,Air pockets in the mass continue to grow smaller.
159,514,6,glaciers,How do glaciers form and move?,The mass becomes solid and heavy enough to be called a glacier.
159,514,7,glaciers,How do glaciers form and move?,The glacier moves because of gravity.
160,515,1,frog,Describe the life cycle of a frog,A frog lays eggs in the water.
160,515,2,frog,Describe the life cycle of a frog,Tadpoles develop inside of the eggs.
160,515,3,frog,Describe the life cycle of a frog,The eggs hatch.
160,515,4,frog,Describe the life cycle of a frog,The tadpoles eat and grow.
160,515,5,frog,Describe the life cycle of a frog,The tadpoles grow legs and form into frogs.
160,515,6,frog,Describe the life cycle of a frog,The frogs leave the water.
161,516,1,frog,Describe the life cycle of a frog,An adult frog spawns eggs in water.
161,516,2,frog,Describe the life cycle of a frog,These eggs hatch into tadpoles and continue to live in the water.
161,516,3,frog,Describe the life cycle of a frog,The tadpoles grow developing external gills and a longer tail.
161,516,4,frog,Describe the life cycle of a frog,The tadpole begins storing food in the tail.
161,516,5,frog,Describe the life cycle of a frog,The tadpole develops hind legs and lives off food stored in the it's tail.
161,516,6,frog,Describe the life cycle of a frog,The front legs appear and the tadpole's tail shortens.
161,516,7,frog,Describe the life cycle of a frog,The tadpole now looks like a young frog.
161,516,8,frog,Describe the life cycle of a frog,The young frog continues to grow to adulthood.
162,517,1,frog,Describe the life cycle of a frog,The frog eggs hatch.
162,517,2,frog,Describe the life cycle of a frog,The tadpole breaks free.
162,517,3,frog,Describe the life cycle of a frog,"Slowly, the gills disappear over the next 6 weeks."
162,517,4,frog,Describe the life cycle of a frog,The hind legs begin to form at 8 weeks.
162,517,5,frog,Describe the life cycle of a frog,The front legs form at 12 weeks.
162,517,6,frog,Describe the life cycle of a frog,The tail shrinks.
162,517,7,frog,Describe the life cycle of a frog,The mouth grows larger.
162,517,8,frog,Describe the life cycle of a frog,The tadpole can live on land as a frog.
